stage,id,label,fee_mult,start_date,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
full,core4_rs612_top1_alloc75_ma200_ret12_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 75%仓｜MA200+12月正｜恢复立即切回,1.0,2021-07-10,2.5060971640371057,0.28558028384170453,-0.2543954607488783,1.0654325965752383,0.7474652926272698,170,"{""2021"": -0.05038652069865124, ""2022"": -0.06870963630387483, ""2023"": 0.47571116617501064, ""2024"": 0.13439806482142602, ""2025"": 0.5362901120547492, ""2026"": 0.5543567209389539}"
full,core4_rs612_top1_alloc100_ma200_ret12_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 100%仓｜MA200+12月正｜恢复立即切回,1.0,2021-07-10,2.5033012862640125,0.28537493258843005,-0.27954401591347255,1.0315193683100077,0.8513154068525886,168,"{""2021"": -0.03779929262617987, ""2022"": -0.11292007881993882, ""2023"": 0.5121791511635361, ""2024"": 0.15196773822411314, ""2025"": 0.5413014749933378, ""2026"": 0.5374905059901125}"
full,core4_rs36_top2_alloc75_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top2 75%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.502740763067535,0.28533374758505636,-0.17354356882398392,1.1498804406648204,0.6871472409393816,98,"{""2021"": 0.026046179566364236, ""2022"": -0.05160730828485982, ""2023"": 0.22635327806533123, ""2024"": 0.15574936546735585, ""2025"": 0.5915715931669812, ""2026"": 0.6118161159087208}"
full,core4_rs612_top1_alloc50_ma200_ret12_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 50%仓｜MA200+12月正｜恢复立即切回,1.0,2021-07-10,2.49925346696778,0.28507739653775754,-0.23725235209654916,1.0915976627804522,0.6413149768512745,159,"{""2021"": -0.06340712653736114, ""2022"": -0.022708240948756564, ""2023"": 0.436129637957525, ""2024"": 0.11824663800622393, ""2025"": 0.5312787491161606, ""2026"": 0.5713558314868616}"
full,overseas_rs36_top1_alloc50_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS36 Top1 50%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.468772099550877,0.2828279702038543,-0.18311102808236157,1.167698240664505,0.547520043094492,83,"{""2021"": 0.0698896123248749, ""2022"": -0.022876307795609896, ""2023"": 0.23152453986475097, ""2024"": 0.0702500083763995, ""2025"": 0.5788268776639993, ""2026"": 0.6183113183691518}"
full,core4_rs612_top2_alloc75_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top2 75%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.453581720211897,0.28170106209072343,-0.17354356882398414,1.138754627474764,0.6870623213583238,100,"{""2021"": 0.011637293520693204, ""2022"": -0.05159836680825114, ""2023"": 0.2263532780653319, ""2024"": 0.15574936546735563, ""2025"": 0.5915715931669814, ""2026"": 0.6118161159087208}"
full,overseas_rs36_top1_alloc50_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普 RS36 Top1 50%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.4515952729999086,0.28155340328944223,-0.18311102808236157,1.1646873293488968,0.5377480864227152,81,"{""2021"": 0.0698896123248749, ""2022"": 0.011459301730604388, ""2023"": 0.20640851475890898, ""2024"": 0.07025000837639972, ""2025"": 0.5788268776639989, ""2026"": 0.5849678077424925}"
full,core4_rs612_top1_alloc75_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 75%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.413678733421308,0.27872183457825184,-0.1719834352899774,1.1213338337015217,0.686646247078564,94,"{""2021"": 0.049617740142600564, ""2022"": -0.053033100860622295, ""2023"": 0.18099487132335002, ""2024"": 0.1430676554087218, ""2025"": 0.5915712569267537, ""2026"": 0.6118161159087203}"
full,core4_rs36_top2_alloc50_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top2 50%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.3527126052594465,0.2741157558033973,-0.1687513093353682,1.1415742152402757,0.5755647162728021,98,"{""2021"": 0.0354551797051581, ""2022"": -0.01596338848782819, ""2023"": 0.1676155954979086, ""2024"": 0.11904488309587036, ""2025"": 0.5788266875720933, ""2026"": 0.6139811833955313}"
full,core4_rs36_top2_alloc100_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top2 100%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.348642867819848,0.2738059031295095,-0.2276021274514306,1.0645333551415528,0.82984554723244,85,"{""2021"": 0.016812972298814843, ""2022"": -0.10956953824996885, ""2023"": 0.2471855596424697, ""2024"": 0.19154481129872258, ""2025"": 0.6043165055425339, ""2026"": 0.5576514900362166}"
full,core4_rs612_top2_alloc50_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top2 50%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.322191272344701,0.27178461674702104,-0.1687513093353682,1.1340859575042745,0.5756125101068877,100,"{""2021"": 0.025985875287749538, ""2022"": -0.015923535876365524, ""2023"": 0.16761559549790772, ""2024"": 0.11904488309587036, ""2025"": 0.5788266875720938, ""2026"": 0.6139811833955311}"
full,core4_rs612_top1_alloc50_ma120_ret6_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 50%仓｜MA120+6月正｜恢复等月调仓,1.0,2021-07-10,2.3059336815971374,0.27053590548233686,-0.1687513093353683,1.1265923644804505,0.5731557415907138,89,"{""2021"": 0.05125204846142939, ""2022"": -0.015953990584725575, ""2023"": 0.1384313010462599, ""2024"": 0.1135252366529409, ""2025"": 0.5788262240544613, ""2026"": 0.6139811833955313}"
full,core4_rs36_top2_alloc75_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top2 75%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.290857091081313,0.2693735076978967,-0.19488381119370302,1.0894113306533477,0.711538482445053,99,"{""2021"": 0.026046179566364236, ""2022"": -0.0690974521295461, ""2023"": 0.19870673802270078, ""2024"": 0.1565493863152161, ""2025"": 0.5915715931669812, ""2026"": 0.5723744368626948}"
full,core4_rs612_top2_alloc100_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top2 100%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.2849600631213876,0.2689176908176403,-0.24229120144606664,1.0502980275660314,0.8298233108241909,87,"{""2021"": -0.0025474314517702767, ""2022"": -0.1095473932476273, ""2023"": 0.2471855596424697, ""2024"": 0.19154481129872258, ""2025"": 0.6043165055425335, ""2026"": 0.5576514900362166}"
full,core4_rs612_top2_alloc75_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top2 75%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.2446717191925365,0.26578592996801254,-0.20618317472257486,1.0783804584049002,0.7114535628639952,101,"{""2021"": 0.011637293520693204, ""2022"": -0.06908867555057263, ""2023"": 0.19870673802270078, ""2024"": 0.15654938631521587, ""2025"": 0.5915715931669812, ""2026"": 0.5723744368626951}"
full,core4_rs36_top2_alloc50_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top2 50%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.219506851743222,0.2638139584769008,-0.16875130933536808,1.1027218852089338,0.5919302822684653,98,"{""2021"": 0.0354551797051581, ""2022"": -0.02801274095152495, ""2023"": 0.15076615952678774, ""2024"": 0.11985516926774564, ""2025"": 0.5788266875720938, ""2026"": 0.5876388986832524}"
full,core4_rs612_top2_alloc50_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top2 50%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.1901981539773576,0.261501667725311,-0.16925763553591477,1.095264884023886,0.5919780761025509,100,"{""2021"": 0.025985875287749538, ""2022"": -0.02797337632816821, ""2023"": 0.1507661595267873, ""2024"": 0.11985516926774586, ""2025"": 0.578826687572094, ""2026"": 0.5876388986832526}"
full,core4_rs36_top1_alloc50_ma200_ret12_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 50%仓｜MA200+12月正｜恢复立即切回,1.0,2021-07-10,2.1891540336148365,0.261418979633141,-0.2903654494396264,1.018514595362361,0.6408875394804441,160,"{""2021"": -0.12862574582224207, ""2022"": -0.022708240948756786, ""2023"": 0.43612963795752524, ""2024"": 0.08077809602823893, ""2025"": 0.5312787491161604, ""2026"": 0.5926554334842773}"
full,core4_rs36_top1_alloc50_ma120_ret6_immediate,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS36 Top1 50%仓｜MA120+6月正｜恢复立即切回,1.0,2021-07-10,2.173359974550943,0.2601655360766977,-0.2757166655469857,1.017881667354641,0.6205194347822035,158,"{""2021"": -0.12862574582224207, ""2022"": -0.017372112285871433, ""2023"": 0.4298059045200684, ""2024"": 0.08077809602823871, ""2025"": 0.531278749116161, ""2026"": 0.5897069897861165}"
full,core4_rs612_top1_alloc75_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 75%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.1150979350090044,0.2554981746853273,-0.1856577506380741,1.036589986153809,0.7107733491833251,102,"{""2021"": 0.049617740142600564, ""2022"": -0.0800856925210971, ""2023"": 0.1395744895947022, ""2024"": 0.14306765540872224, ""2025"": 0.5915712569267533, ""2026"": 0.5691240189688631}"
full,core4_rs612_top1_alloc50_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 50%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.1108393965046415,0.2551542939159466,-0.1687513093353682,1.0700841640125687,0.5892146658288715,97,"{""2021"": 0.05125204846142939, ""2022"": -0.03461783305534527, ""2023"": 0.11158279874941912, ""2024"": 0.11352523665294045, ""2025"": 0.5788262240544615, ""2026"": 0.5854883793830592}"
full,core4_rs612_top1_alloc100_ma200_ret12_scheduled,进攻6月60%+12月40% Top2｜弱市纳指+标普+红利+现金流 RS612 Top1 100%仓｜MA200+12月正｜恢复等月调仓,1.0,2021-07-10,2.1086289841454726,0.25497565270700306,-0.21645758128741255,0.9942640898880108,0.82984554723244,100,"{""2021"": 0.04745629446355326, ""2022"": -0.12383476330125631, ""2023"": 0.16503168666058454, ""2024"": 0.17376556885465866, ""2025"": 0.6043165055425339, ""2026"": 0.5528601318227757}"
