stage,id,label,horizon,schedule,top_n,gate,factor,weighting,fee_mult,requested_start,actual_start,end,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
refined,m612_month_start_3_top2_majority_below_ma120_liq10_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性10%｜equal,m612,month_start_3,2,majority_below_ma120,liq10,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.849648453747319,0.23344677982951856,-0.16875130933536808,1.03513211079104,0.34710743801652894,60,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": 0.04439384984897421, ""2025"": 0.5533368973565771, ""2026"": 0.6169844331488488}"
refined,m612_month_start_3_top2_majority_below_ma120_liq10_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性10%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq10,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.8190937915958894,0.23078556446459864,-0.16733310368023502,1.031324543395854,0.34710743801652894,64,"{""2021"": 0.07103429214219781, ""2022"": 0.05764468977705528, ""2023"": -0.03314069807027564, ""2024"": 0.03784847025549709, ""2025"": 0.5339203164904835, ""2026"": 0.6414011392750698}"
refined,m612_month_start_3_top2_majority_below_ma120_liq20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜equal,m612,month_start_3,2,majority_below_ma120,liq20,equal,1.0,2021-07-10,2021-07-13,2026-07-10,2.110638350899914,0.25529451864289365,-0.16875131625752393,1.1141573028854428,0.34706209189745196,62,"{""2021"": 0.07730807136043816, ""2022"": 0.061367994249649005, ""2023"": 0.05712052477460694, ""2024"": 0.04439384984897421, ""2025"": 0.5478282408544315, ""2026"": 0.6169844331488488}"
refined,m612_month_start_3_top2_majority_below_ma120_liq20_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq20,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,2.107842847660481,0.25506841072472786,-0.16733278834753962,1.1187666713320408,0.34703766633266564,64,"{""2021"": 0.08422642059786134, ""2022"": 0.057644689777054836, ""2023"": 0.054325422402274226, ""2024"": 0.03784847025549687, ""2025"": 0.5318784825646379, ""2026"": 0.6414011392750698}"
refined,m612_month_start_3_top2_majority_below_ma120_liq30_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性30%｜equal,m612,month_start_3,2,majority_below_ma120,liq30,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.3254022555728526,0.18421428239064586,-0.16839060367356096,0.8809421833298325,0.3469135468665855,67,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.33633033656031186, ""2026"": 0.5481556164182526}"
refined,m612_month_start_3_top2_majority_below_ma120_liq30_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性30%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,liq30,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.2426050103932487,0.17564342770740282,-0.16751436631333594,0.8535236003573938,0.34692806544391075,70,"{""2021"": -0.03734258641692256, ""2022"": 0.057644689777054836, ""2023"": 0.054325422402274004, ""2024"": 0.037848470255497535, ""2025"": 0.2865506735580403, ""2026"": 0.5617299462010787}"
refined,m612_month_start_3_top2_majority_below_ma120_trend10_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜趋势质量10%｜equal,m612,month_start_3,2,majority_below_ma120,trend10,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.5805841033360317,0.2091784642819836,-0.18489116214551637,0.9555043417148513,0.34710743801652894,67,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": -0.006357271077750193, ""2025"": 0.517102028107358, ""2026"": 0.5757495666325456}"
refined,m612_month_start_3_top2_majority_below_ma120_trend10_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜趋势质量10%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,trend10,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.5154138483889472,0.20299751121744292,-0.1898353850111678,0.9407402183482642,0.34710743801652894,75,"{""2021"": 0.07103429214219781, ""2022"": 0.05764468977705528, ""2023"": -0.03314069807027564, ""2024"": -0.0031277172509855955, ""2025"": 0.49219342523831244, ""2026"": 0.5672768049947037}"
refined,m612_month_start_3_top2_majority_below_ma120_trend20_equal,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜趋势质量20%｜equal,m612,month_start_3,2,majority_below_ma120,trend20,equal,1.0,2021-07-10,2021-07-13,2026-07-10,1.5805841033360317,0.2091784642819836,-0.18489116214551637,0.9555043417148513,0.34710743801652894,67,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": -0.006357271077750193, ""2025"": 0.517102028107358, ""2026"": 0.5757495666325456}"
refined,m612_month_start_3_top2_majority_below_ma120_trend20_inverse_vol,6月50%+12月50%｜月初第3日 Top2｜2/3指数低于MA120空仓｜趋势质量20%｜inverse_vol,m612,month_start_3,2,majority_below_ma120,trend20,inverse_vol,1.0,2021-07-10,2021-07-13,2026-07-10,1.5154138483889472,0.20299751121744292,-0.1898353850111678,0.9407402183482642,0.34710743801652894,75,"{""2021"": 0.07103429214219781, ""2022"": 0.05764468977705528, ""2023"": -0.03314069807027564, ""2024"": -0.0031277172509855955, ""2025"": 0.49219342523831244, ""2026"": 0.5672768049947037}"
