stage,id,label,horizon,schedule,gate,factor,weighting,fee_mult,requested_start,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq20_trend10_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性20%+趋势质量10%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq20_trend10,equal,1.0,2021-07-10,1.6909641560490103,0.21936821018626484,-0.15464180556917417,0.9769010925194417,0.3469135468665855,68,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.5376813923653438, ""2026"": 0.5769720687659838}"
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq25_trend0_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性25%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq25_trend0,equal,1.0,2021-07-10,1.3311384146896286,0.184798976943229,-0.16741601830795227,0.8656495954410223,0.3469135468665855,73,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.37350776677409203, ""2026"": 0.510165202181043}"
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq25_trend5_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性25%+趋势质量5%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq25_trend5,equal,1.0,2021-07-10,1.681421089621832,0.21850057906607412,-0.1546418126088256,0.9837011177174547,0.3469135468665855,68,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.532228255563729, ""2026"": 0.5769720687659838}"
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq25_trend10_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性25%+趋势质量10%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq25_trend10,equal,1.0,2021-07-10,1.681421089621832,0.21850057906607412,-0.1546418126088256,0.9837011177174547,0.3469135468665855,68,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.532228255563729, ""2026"": 0.5769720687659838}"
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq30_trend0_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性30%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq30_trend0,equal,1.0,2021-07-10,1.3311384146896286,0.184798976943229,-0.16741601830795227,0.8656495954410223,0.3469135468665855,73,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.37350776677409203, ""2026"": 0.510165202181043}"
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq30_trend5_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性30%+趋势质量5%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq30_trend5,equal,1.0,2021-07-10,1.3311384146896286,0.184798976943229,-0.16741601830795227,0.8656495954410223,0.3469135468665855,73,"{""2021"": -0.03807283103416892, ""2022"": 0.06136799424964923, ""2023"": 0.05712052477460672, ""2024"": 0.04439384984897421, ""2025"": 0.37350776677409203, ""2026"": 0.510165202181043}"
refined,m1612_20_40_40_month_start_3_top2_majority_below_ma120_liq30_trend10_equal,1月20%+6月40%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜流动性30%+趋势质量10%｜equal,m1612_20_40_40,month_start_3,majority_below_ma120,liq30_trend10,equal,1.0,2021-07-10,1.695269575245899,0.2197588426343675,-0.1546418126088256,0.9909979442419629,0.34710743801652894,69,"{""2021"": -0.011027051959132006, ""2022"": 0.061367994249649005, ""2023"": 0.05712052477460694, ""2024"": 0.04439384984897443, ""2025"": 0.5322282555637292, ""2026"": 0.5417677899487088}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq10_trend0_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性10%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq10_trend0,equal,1.0,2021-07-10,1.6663216415396183,0.21712271824808727,-0.16250497107644457,1.0257097784055325,0.32892561983471075,62,"{""2021"": 0.04614292997560909, ""2022"": 0.12839910466482074, ""2023"": -0.048326761583343814, ""2024"": 0.0728065758904628, ""2025"": 0.533043763764435, ""2026"": 0.46568320616753756}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq10_trend5_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性10%+趋势质量5%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq10_trend5,equal,1.0,2021-07-10,1.7700668845127363,0.2264668755262147,-0.16250497107644468,1.0582781555248824,0.32892561983471075,59,"{""2021"": 0.04614292997560909, ""2022"": 0.12839910466482074, ""2023"": -0.048326761583343814, ""2024"": 0.11489214161924854, ""2025"": 0.5325577191800213, ""2026"": 0.4656832061675378}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq10_trend10_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性10%+趋势质量10%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq10_trend10,equal,1.0,2021-07-10,1.965156919384309,0.2433054785696398,-0.16250497107644468,1.1110152468242127,0.32892561983471075,59,"{""2021"": 0.04614292997560909, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.11489214161924854, ""2025"": 0.532557719180021, ""2026"": 0.46568320616753733}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq15_trend0_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性15%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq15_trend0,equal,1.0,2021-07-10,1.8518643244346427,0.233638886355084,-0.16216987160393015,1.086453630152674,0.32892561983471075,62,"{""2021"": 0.04614292997560909, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.5318401534311106, ""2026"": 0.4656832061675378}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq15_trend5_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性15%+趋势质量5%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq15_trend5,equal,1.0,2021-07-10,1.8518643244346427,0.233638886355084,-0.16216987160393015,1.086453630152674,0.32892561983471075,62,"{""2021"": 0.04614292997560909, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.5318401534311106, ""2026"": 0.4656832061675378}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq15_trend10_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性15%+趋势质量10%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq15_trend10,equal,1.0,2021-07-10,1.567238462475704,0.20792296858118786,-0.16250497107644468,0.9874579601539921,0.3288787127714331,64,"{""2021"": -0.05900509665335574, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.533043763764435, ""2026"": 0.46568320616753756}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq20_trend0_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性20%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq20_trend0,equal,1.0,2021-07-10,1.6075423431834794,0.21169881548684977,-0.16216987160393015,1.0074310325195288,0.3288177310125058,63,"{""2021"": 0.032374795274179746, ""2022"": 0.12839910466482096, ""2023"": 0.018697600285704663, ""2024"": 0.0728065758904628, ""2025"": 0.385541440377557, ""2026"": 0.4816231249281142}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq20_trend5_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性20%+趋势质量5%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq20_trend5,equal,1.0,2021-07-10,1.5652228939612352,0.20773289991806076,-0.16216987160393004,0.9942109027219778,0.3288787127714331,64,"{""2021"": -0.05900509665335574, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.5318401534311099, ""2026"": 0.4656832061675371}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq20_trend10_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性20%+趋势质量10%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq20_trend10,equal,1.0,2021-07-10,1.59978530119409,0.21097574575605815,-0.16216987160393004,1.0031134307536884,0.3288787127714331,66,"{""2021"": -0.05900509665335574, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.5524793280319442, ""2026"": 0.4656832061675378}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq25_trend0_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性25%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq25_trend0,equal,1.0,2021-07-10,1.2290277371768195,0.1742138993953386,-0.20803923811597858,0.8770470235422707,0.3287271624612941,61,"{""2021"": -0.05900509665335574, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.3018209987117044, ""2026"": 0.4799608333561671}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq25_trend5_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性25%+趋势质量5%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq25_trend5,equal,1.0,2021-07-10,1.376737660032243,0.18940650011016102,-0.16216987160393004,0.9256910861137508,0.3288787127714331,65,"{""2021"": -0.05900509665335574, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.385541440377557, ""2026"": 0.48162312492811443}"
refined,m612_40_60_month_start_5_top2_majority_below_ma110_liq25_trend10_equal,6月40%+12月60%｜月初第5日 Top2｜2/3指数低于MA110空仓｜流动性25%+趋势质量10%｜equal,m612_40_60,month_start_5,majority_below_ma110,liq25_trend10,equal,1.0,2021-07-10,1.59978530119409,0.21097574575605815,-0.16216987160393004,1.0031134307536884,0.3288787127714331,66,"{""2021"": -0.05900509665335574, ""2022"": 0.12839910466482074, ""2023"": 0.018697600285704885, ""2024"": 0.0728065758904628, ""2025"": 0.5524793280319442, ""2026"": 0.4656832061675378}"
