strategy_id,strategy,gate_id,gate,total_return,cagr,max_drawdown,max_dd_start,max_dd_end,volatility,sharpe,avg_exposure,trades,market_bad_days,latest_positions,yearly
rs612_top2_month_start_3,RS612 Top2｜月初第3日,majority_below_ma120,2/3指数低于MA120空仓,1.7636772791806243,0.22589953467346247,-0.18489116214551626,2024-11-07,2025-01-06,0.23368442623790284,1.0232333093593267,0.34710743801652894,67,661,半导体设备(159516);科创芯片(588200),"{""2021"": 0.06516111922765999, ""2022"": 0.061367994249649005, ""2023"": -0.026713624468561292, ""2024"": -0.006357271077750304, ""2025"": 0.5171020281073577, ""2026"": 0.69224737338928}"
rs612_top2_month_start_3,RS612 Top2｜月初第3日,majority_below_ma200,2/3指数低于MA200空仓,0.8524793846615701,0.13147808191350907,-0.2332068215777603,2021-08-31,2025-05-28,0.24002126281427702,0.6551663746592601,0.3528925619834711,62,677,半导体设备(159516);科创芯片(588200),"{""2021"": 0.05201299221811184, ""2022"": 0.0, ""2023"": -0.04564355724014402, ""2024"": -0.05355181559918831, ""2025"": 0.3443565067853942, ""2026"": 0.47283426574841014}"
rs612_top2_month_start_3,RS612 Top2｜月初第3日,majority_below_ma120_and_ma200,2/3指数同时低于MA120和MA200空仓,1.1202477171201144,0.16250196503631176,-0.21797845776437808,2024-11-07,2025-05-28,0.24386643680337988,0.7641135322600914,0.39090909090909093,82,571,半导体设备(159516);科创芯片(588200),"{""2021"": 0.05201299221811184, ""2022"": 0.06136799424964878, ""2023"": -0.019732900682848276, ""2024"": -0.006357271077749971, ""2025"": 0.3443565067853942, ""2026"": 0.4728342657484106}"
core_satellite_50_50_month_start,核心卫星50/50｜无闸门/月初,majority_below_ma120,2/3指数低于MA120空仓,0.4370885464373009,0.0753574721921293,-0.15574732324115015,2021-08-04,2024-10-15,0.145612216543646,0.5920406291814423,0.34131190259100597,113,661,半导体设备(159516);纳指(513100);科创芯片(588200),"{""2021"": -0.03764933202670784, ""2022"": -0.012494934149621884, ""2023"": 0.010196860985107525, ""2024"": -0.01492608467908374, ""2025"": 0.23103628305321, ""2026"": 0.2329151851291953}"
core_satellite_50_50_month_start,核心卫星50/50｜无闸门/月初,majority_below_ma200,2/3指数低于MA200空仓,0.16452689998913428,0.030987716377705476,-0.19021918940915283,2021-08-04,2025-05-12,0.14869114769346617,0.28804916794233476,0.3437081555751719,109,677,半导体设备(159516);纳指(513100);科创芯片(588200),"{""2021"": -0.04227737582575819, ""2022"": 0.0, ""2023"": -0.021576155243662742, ""2024"": -0.029558558154586967, ""2025"": 0.19126483736360833, ""2026"": 0.07367573363698487}"
core_satellite_50_50_month_start,核心卫星50/50｜无闸门/月初,majority_below_ma120_and_ma200,2/3指数同时低于MA120和MA200空仓,0.18428715750749847,0.034469273373481935,-0.18068408607260733,2026-01-28,2026-03-23,0.1526103311301066,0.307510086270805,0.3800932308698054,135,571,半导体设备(159516);纳指(513100);科创芯片(588200),"{""2021"": -0.04227737582575819, ""2022"": -0.021281126657581084, ""2023"": 0.01758861590934413, ""2024"": -0.014926084679083629, ""2025"": 0.19126483736360833, ""2026"": 0.0736757336369851}"
