stage,id,label,horizon,schedule,gate,factor,weighting,fee_mult,requested_start,total_return,cagr,max_drawdown,sharpe,avg_exposure,trades,yearly
coarse,m612_60_40_month_start_1_top2_majority_below_ma100_liq0_trend0_equal,6月60%+12月40%｜月初第1日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_60_40,month_start_1,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.2026532230558677,0.1714169531294032,-0.1749455891874443,0.838420864904834,0.33708710819817406,59,"{""2021"": 0.007804951623372691, ""2022"": 0.08332749851530852, ""2023"": -0.011396088918868341, ""2024"": -0.044238125250109284, ""2025"": 0.3116440183872138, ""2026"": 0.6534619577047669}"
coarse,m612_60_40_month_start_1_top2_majority_below_ma110_liq0_trend0_equal,6月60%+12月40%｜月初第1日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_60_40,month_start_1,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.561061643751509,0.2073401147911722,-0.18481645694791826,0.9432834886492938,0.3701449594378435,67,"{""2021"": 0.04028044697307642, ""2022"": 0.08627788847728501, ""2023"": -0.07276072902501873, ""2024"": -0.04423812525010962, ""2025"": 0.5709605290640143, ""2026"": 0.6534619577047671}"
coarse,m612_60_40_month_start_1_top2_majority_below_ma120_liq0_trend0_equal,6月60%+12月40%｜月初第1日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_60_40,month_start_1,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.5138044230603538,0.20284325566799666,-0.18517036769057182,0.9241143901309019,0.37345074456181043,65,"{""2021"": 0.059363918862817444, ""2022"": 0.0730131834273573, ""2023"": -0.05412071295823129, ""2024"": -0.044964875569787566, ""2025"": 0.5038493317712136, ""2026"": 0.6534619577047673}"
coarse,m612_60_40_month_start_1_top2_majority_below_ma130_liq0_trend0_equal,6月60%+12月40%｜月初第1日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_60_40,month_start_1,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.8631768422163208,0.13278418207213183,-0.24611395635277755,0.6509023794526225,0.36518628175189305,60,"{""2021"": 0.059363918862817444, ""2022"": -0.02327407763028444, ""2023"": -0.08817706050416285, ""2024"": -0.04965297278225034, ""2025"": 0.4019273029045032, ""2026"": 0.5055330763615102}"
coarse,m612_60_40_month_start_1_top2_majority_below_ma140_liq0_trend0_equal,6月60%+12月40%｜月初第1日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_60_40,month_start_1,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.778933190888339,0.1223314252755614,-0.25580453959608995,0.6079914802007464,0.3668391743138765,60,"{""2021"": 0.06273747431988586, ""2022"": -0.02327407763028455, ""2023"": -0.08817706050416274, ""2024"": -0.049652972782250226, ""2025"": 0.334290016344863, ""2026"": 0.5055330763615105}"
coarse,m612_60_40_month_start_1_top2_majority_below_ma150_liq0_trend0_equal,6月60%+12月40%｜月初第1日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_60_40,month_start_1,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.7438656089992468,0.11786334379329344,-0.23812702934376662,0.5927606368406934,0.35609537266098396,56,"{""2021"": 0.06273747431988586, ""2022"": 0.0, ""2023"": -0.08817706050416285, ""2024"": -0.049722417255940954, ""2025"": 0.3342900163448628, ""2026"": 0.4416111295894132}"
coarse,m612_60_40_month_start_2_top2_majority_below_ma100_liq0_trend0_equal,6月60%+12月40%｜月初第2日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_60_40,month_start_2,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.2578920824003337,0.17724471872231207,-0.17918438619367372,0.8698416137656191,0.32664482815273427,57,"{""2021"": 0.014316900084402784, ""2022"": 0.09330368706850845, ""2023"": -0.03089939649944473, ""2024"": 0.010461909016576065, ""2025"": 0.3296373497041918, ""2026"": 0.5874125729846484}"
coarse,m612_60_40_month_start_2_top2_majority_below_ma110_liq0_trend0_equal,6月60%+12月40%｜月初第2日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_60_40,month_start_2,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.4536748870650866,0.19702272352687555,-0.1975126511956632,0.9207258434465457,0.3522646628634781,61,"{""2021"": 0.04808011877986451, ""2022"": 0.09357934151464953, ""2023"": -0.10819271900564176, ""2024"": 0.01046190901657651, ""2025"": 0.519198726089191, ""2026"": 0.5874125729846484}"
coarse,m612_60_40_month_start_2_top2_majority_below_ma120_liq0_trend0_equal,6月60%+12月40%｜月初第2日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_60_40,month_start_2,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.4623862987368463,0.1978730033222582,-0.1791843861936736,0.9207370011705794,0.355570447987445,67,"{""2021"": 0.06735104056215402, ""2022"": 0.08035034267957175, ""2023"": -0.07571043088075835, ""2024"": 0.016407580798699417, ""2025"": 0.4535890979474555, ""2026"": 0.5874125729846482}"
coarse,m612_60_40_month_start_2_top2_majority_below_ma130_liq0_trend0_equal,6月60%+12月40%｜月初第2日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_60_40,month_start_2,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.8836169134281393,0.13526321579359268,-0.2189886822829823,0.6672804287698062,0.35391755542546155,66,"{""2021"": 0.06735104056215402, ""2022"": -0.020572194743457284, ""2023"": -0.08045377336652015, ""2024"": 0.017815624293225474, ""2025"": 0.3563114055656298, ""2026"": 0.44090021705061}"
coarse,m612_60_40_month_start_2_top2_majority_below_ma140_liq0_trend0_equal,6月60%+12月40%｜月初第2日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_60_40,month_start_2,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.7798585023190041,0.12244836516209978,-0.22492432627135872,0.6147962229611422,0.3497853240205029,54,"{""2021"": 0.06850038558906646, ""2022"": -0.013149918785329007, ""2023"": -0.08175112356586778, ""2024"": 0.0028197903891020726, ""2025"": 0.29141412078084605, ""2026"": 0.44090021705060956}"
coarse,m612_60_40_month_start_2_top2_majority_below_ma150_liq0_trend0_equal,6月60%+12月40%｜月初第2日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_60_40,month_start_2,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.726871727948398,0.11567220149870905,-0.214645087221371,0.5906083327019087,0.339867968648602,50,"{""2021"": 0.06850038558906646, ""2022"": 0.0, ""2023"": -0.08175112356586767, ""2024"": 0.0027575384767999367, ""2025"": 0.29141412078084605, ""2026"": 0.37970630926845494}"
coarse,m612_60_40_month_start_3_top2_majority_below_ma100_liq0_trend0_equal,6月60%+12月40%｜月初第3日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_60_40,month_start_3,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.3040082490348288,0.182023338226033,-0.1925987346011745,0.8678873975084737,0.3330578512396694,67,"{""2021"": 0.014316900084402784, ""2022"": 0.06887186131827261, ""2023"": -0.03885954754795784, ""2024"": -0.008738130228746588, ""2025"": 0.43769173328491573, ""2026"": 0.5757495666325461}"
coarse,m612_60_40_month_start_3_top2_majority_below_ma110_liq0_trend0_equal,6月60%+12月40%｜月初第3日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_60_40,month_start_3,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.5133791457273542,0.20280248172410187,-0.18489116214551637,0.9343912616357389,0.3446280991735537,67,"{""2021"": 0.04808011877986451, ""2022"": 0.07455115948780722, ""2023"": -0.08472691311042191, ""2024"": -0.008738130228746588, ""2025"": 0.5854539881860816, ""2026"": 0.5757495666325461}"
coarse,m612_60_40_month_start_3_top2_majority_below_ma120_liq0_trend0_equal,6月60%+12月40%｜月初第3日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_60_40,month_start_3,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.5805841033360317,0.2091784642819836,-0.18489116214551637,0.9555043417148513,0.34710743801652894,67,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": -0.006357271077750193, ""2025"": 0.517102028107358, ""2026"": 0.5757495666325456}"
coarse,m612_60_40_month_start_3_top2_majority_below_ma130_liq0_trend0_equal,6月60%+12月40%｜月初第3日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_60_40,month_start_3,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.9593230731341227,0.14426170188627152,-0.2029108487706578,0.6971164012369993,0.34628099173553717,58,"{""2021"": 0.06812639480961713, ""2022"": -0.0358395660123213, ""2023"": -0.04227783369710125, ""2024"": -0.002888786914467034, ""2025"": 0.41536615052321935, ""2026"": 0.4296366092479804}"
coarse,m612_60_40_month_start_3_top2_majority_below_ma140_liq0_trend0_equal,6月60%+12月40%｜月初第3日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_60_40,month_start_3,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.8558441040418747,0.13188954417400356,-0.20701430215407501,0.6464837897086206,0.34628099173553717,58,"{""2021"": 0.06812639480961713, ""2022"": -0.0358395660123213, ""2023"": -0.04227783369710125, ""2024"": -0.008021963516693487, ""2025"": 0.3475527892707455, ""2026"": 0.42963660924798064}"
coarse,m612_60_40_month_start_3_top2_majority_below_ma150_liq0_trend0_equal,6月60%+12月40%｜月初第3日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_60_40,month_start_3,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.8012576777805231,0.1251393037552888,-0.1962004869185181,0.6216153414538371,0.33801652892561984,58,"{""2021"": 0.06812639480961713, ""2022"": -0.024022790706902386, ""2023"": -0.042277833697101364, ""2024"": -0.006668815346355439, ""2025"": 0.3475527892707455, ""2026"": 0.36891861758199784}"
coarse,m612_60_40_month_start_4_top2_majority_below_ma100_liq0_trend0_equal,6月60%+12月40%｜月初第4日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_60_40,month_start_4,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.0883860129082126,0.1589806504487612,-0.19632106317310105,0.7908483888438357,0.3256198347107438,63,"{""2021"": 0.014316900084402784, ""2022"": 0.06863877886457881, ""2023"": -0.07226735902126769, ""2024"": 0.14851975569496334, ""2025"": 0.21602097426031763, ""2026"": 0.5104777623791501}"
coarse,m612_60_40_month_start_4_top2_majority_below_ma110_liq0_trend0_equal,6月60%+12月40%｜月初第4日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_60_40,month_start_4,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.5436482561198286,0.20569088839817318,-0.19632106317310094,0.961069207136439,0.33636363636363636,64,"{""2021"": 0.04808011877986451, ""2022"": 0.09620694616964487, ""2023"": -0.08086840877814172, ""2024"": 0.1485197556949629, ""2025"": 0.4104251643609369, ""2026"": 0.5104777623791499}"
coarse,m612_60_40_month_start_4_top2_majority_below_ma120_liq0_trend0_equal,6月60%+12月40%｜月初第4日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_60_40,month_start_4,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.4642788572053784,0.19805740889270673,-0.19632106317310072,0.9290641291329605,0.34049586776859503,64,"{""2021"": 0.06812639480961713, ""2022"": 0.08328239937513082, ""2023"": -0.0626523799688461, ""2024"": 0.13156261220856758, ""2025"": 0.35033782901526966, ""2026"": 0.5104777623791497}"
coarse,m612_60_40_month_start_4_top2_majority_below_ma130_liq0_trend0_equal,6月60%+12月40%｜月初第4日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_60_40,month_start_4,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.8877154200816757,0.13575770372289142,-0.19632106317310094,0.6733246513071552,0.34049586776859503,57,"{""2021"": 0.06812639480961713, ""2022"": -0.036362701653181895, ""2023"": -0.04124677551118727, ""2024"": 0.12600328329487454, ""2025"": 0.2585306514316348, ""2026"": 0.37119906136552405}"
coarse,m612_60_40_month_start_4_top2_majority_below_ma140_liq0_trend0_equal,6月60%+12月40%｜月初第4日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_60_40,month_start_4,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.7871969326028823,0.12337407072646123,-0.19632106317310094,0.6215044993183243,0.34049586776859503,57,"{""2021"": 0.06812639480961713, ""2022"": -0.036362701653181895, ""2023"": -0.04124677551118727, ""2024"": 0.12020235898849063, ""2025"": 0.1976856831956706, ""2026"": 0.37119906136552405}"
coarse,m612_60_40_month_start_4_top2_majority_below_ma150_liq0_trend0_equal,6月60%+12月40%｜月初第4日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_60_40,month_start_4,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.7056086971636804,0.11290619050248774,-0.19632106317310094,0.5813177067235973,0.3330578512396694,57,"{""2021"": 0.04809946349277072, ""2022"": -0.024561781369505375, ""2023"": -0.04124677551118727, ""2024"": 0.12404701695666498, ""2025"": 0.1976856831956708, ""2026"": 0.3129660198083477}"
coarse,m612_60_40_month_start_5_top2_majority_below_ma100_liq0_trend0_equal,6月60%+12月40%｜月初第5日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_60_40,month_start_5,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.0557476558023753,0.1553286727660983,-0.2058617537395907,0.799693921470127,0.31735537190082647,60,"{""2021"": 0.014014777544083312, ""2022"": 0.09476950420719632, ""2023"": -0.037332795471722746, ""2024"": 0.11489214161924854, ""2025"": 0.23796704211509967, ""2026"": 0.41555216719792765}"
coarse,m612_60_40_month_start_5_top2_majority_below_ma110_liq0_trend0_equal,6月60%+12月40%｜月初第5日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_60_40,month_start_5,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.5768880022559446,0.20883127314929095,-0.16131072867926977,1.0016098472492063,0.32874614246897227,64,"{""2021"": 0.04614292997560909, ""2022"": 0.12839910466482074, ""2023"": -0.048326761583343814, ""2024"": 0.11489214161924854, ""2025"": 0.4761699513637274, ""2026"": 0.4155521671979283}"
coarse,m612_60_40_month_start_5_top2_majority_below_ma120_liq0_trend0_equal,6月60%+12月40%｜月初第5日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_60_40,month_start_5,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.47873169056742,0.19946193016452418,-0.16131072867926988,0.9601609140252817,0.33452252749399575,72,"{""2021"": 0.0894405971356671, ""2022"": 0.11491889644916009, ""2023"": -0.029848722806804506, ""2024"": 0.09738522740300071, ""2025"": 0.375306211343579, ""2026"": 0.4155521671979281}"
coarse,m612_60_40_month_start_5_top2_majority_below_ma130_liq0_trend0_equal,6月60%+12月40%｜月初第5日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_60_40,month_start_5,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.9905946369548475,0.14789765794308174,-0.1810381940374699,0.7335299075986621,0.3477423505776681,67,"{""2021"": 0.0894405971356671, ""2022"": 0.08657502905736769, ""2023"": -0.07023587237667306, ""2024"": 0.09199502305686091, ""2025"": 0.2984835635834604, ""2026"": 0.2954803129598831}"
coarse,m612_60_40_month_start_5_top2_majority_below_ma140_liq0_trend0_equal,6月60%+12月40%｜月初第5日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_60_40,month_start_5,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.7421266315623831,0.11763991125048356,-0.21777975025079632,0.6111330165680037,0.33699762354598284,59,"{""2021"": 0.10358887472898903, ""2022"": -0.014130781609579923, ""2023"": -0.07023587237667306, ""2024"": 0.08865130350625816, ""2025"": 0.24022894597353295, ""2026"": 0.2954803129598831}"
coarse,m612_60_40_month_start_5_top2_majority_below_ma150_liq0_trend0_equal,6月60%+12月40%｜月初第5日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_60_40,month_start_5,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.6918670264287887,0.1111038960012074,-0.21777975025079632,0.5857659746206689,0.3295596070170572,55,"{""2021"": 0.10358887472898903, ""2022"": 0.0, ""2023"": -0.07023587237667317, ""2024"": 0.08854949075498775, ""2025"": 0.2402289459735334, ""2026"": 0.24044424618114135}"
coarse,m612_70_30_month_start_1_top2_majority_below_ma100_liq0_trend0_equal,6月70%+12月30%｜月初第1日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_70_30,month_start_1,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.2075286177206341,0.17193598581817082,-0.17494558918744452,0.8404705730114388,0.33708710819817406,59,"{""2021"": 0.010035646329574766, ""2022"": 0.08332749851530852, ""2023"": -0.011396088918868341, ""2024"": -0.044238125250109395, ""2025"": 0.31164401838721423, ""2026"": 0.6534619577047669}"
coarse,m612_70_30_month_start_1_top2_majority_below_ma110_liq0_trend0_equal,6月70%+12月30%｜月初第1日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_70_30,month_start_1,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.5667303464521356,0.20787506435320724,-0.18481645694791815,0.9452434395991014,0.3701449594378435,67,"{""2021"": 0.04258302356023291, ""2022"": 0.08627788847728524, ""2023"": -0.07276072902501896, ""2024"": -0.04423812525010917, ""2025"": 0.5709605290640145, ""2026"": 0.6534619577047667}"
coarse,m612_70_30_month_start_1_top2_majority_below_ma120_liq0_trend0_equal,6月70%+12月30%｜月初第1日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_70_30,month_start_1,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.5193685257271596,0.2033762127568346,-0.1851703676905716,0.9260655155969659,0.37345074456181043,65,"{""2021"": 0.061708735170717066, ""2022"": 0.07301318342735752, ""2023"": -0.0541207129582314, ""2024"": -0.04496487556978768, ""2025"": 0.5038493317712143, ""2026"": 0.6534619577047669}"
coarse,m612_70_30_month_start_1_top2_majority_below_ma130_liq0_trend0_equal,6月70%+12月30%｜月初第1日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_70_30,month_start_1,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.8673008333834167,0.1332860973109744,-0.2444452906015976,0.6527903084152816,0.36518628175189305,60,"{""2021"": 0.061708735170717066, ""2022"": -0.02327407763028444, ""2023"": -0.08817706050416285, ""2024"": -0.049652972782250004, ""2025"": 0.40192730290450296, ""2026"": 0.5055330763615105}"
coarse,m612_70_30_month_start_1_top2_majority_below_ma140_liq0_trend0_equal,6月70%+12月30%｜月初第1日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_70_30,month_start_1,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.7853533298891044,0.12314179593740993,-0.253118751099926,0.6110332714012147,0.3668391743138765,60,"{""2021"": 0.06657287541386903, ""2022"": -0.02327407763028444, ""2023"": -0.08817706050416285, ""2024"": -0.049652972782250226, ""2025"": 0.3342900163448628, ""2026"": 0.5055330763615105}"
coarse,m612_70_30_month_start_1_top2_majority_below_ma150_liq0_trend0_equal,6月70%+12月30%｜月初第1日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_70_30,month_start_1,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.7501591897058051,0.11867048831171734,-0.23537744302001207,0.5958150374589334,0.35609537266098396,56,"{""2021"": 0.06657287541386903, ""2022"": 0.0, ""2023"": -0.08817706050416274, ""2024"": -0.049722417255940954, ""2025"": 0.3342900163448628, ""2026"": 0.4416111295894136}"
coarse,m612_70_30_month_start_2_top2_majority_below_ma100_liq0_trend0_equal,6月70%+12月30%｜月初第2日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_70_30,month_start_2,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.2305614266265201,0.17437572725466222,-0.1791843861936735,0.8583503941248418,0.32664482815273427,59,"{""2021"": 0.014316900084402784, ""2022"": 0.09330368706850845, ""2023"": -0.03089939649944473, ""2024"": -0.0017692276365646187, ""2025"": 0.329637349704192, ""2026"": 0.5874125729846484}"
coarse,m612_70_30_month_start_2_top2_majority_below_ma110_liq0_trend0_equal,6月70%+12月30%｜月初第2日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_70_30,month_start_2,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.377559126787082,0.18948885371253543,-0.20722635968685743,0.8931029659444077,0.3520963903381506,67,"{""2021"": 0.04808011877986451, ""2022"": 0.09357934151464953, ""2023"": -0.10819271900564176, ""2024"": -0.0017692276365641746, ""2025"": 0.49010848837400967, ""2026"": 0.5874125729846482}"
coarse,m612_70_30_month_start_2_top2_majority_below_ma120_liq0_trend0_equal,6月70%+12月30%｜月初第2日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_70_30,month_start_2,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.3898194601154557,0.19071527962032664,-0.18376603514082845,0.8947074187497105,0.35534678447118523,71,"{""2021"": 0.06735104056215402, ""2022"": 0.08035034267957175, ""2023"": -0.07571043088075835, ""2024"": 0.005154468021191461, ""2025"": 0.42654557961277395, ""2026"": 0.587412572984648}"
coarse,m612_70_30_month_start_2_top2_majority_below_ma130_liq0_trend0_equal,6月70%+12月30%｜月初第2日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_70_30,month_start_2,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,0.8279795040640157,0.12846390318399137,-0.22763561546688615,0.6417842315751506,0.35367288859289747,70,"{""2021"": 0.06735104056215402, ""2022"": -0.020572194743457284, ""2023"": -0.08045377336652015, ""2024"": 0.006546922422779877, ""2025"": 0.3309852494697578, ""2026"": 0.44090021705060956}"
coarse,m612_70_30_month_start_2_top2_majority_below_ma140_liq0_trend0_equal,6月70%+12月30%｜月初第2日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_70_30,month_start_2,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.746801510718563,0.1182401591852289,-0.22492432627135872,0.5992471042844988,0.349534805739028,58,"{""2021"": 0.06850038558906646, ""2022"": -0.013149918785329007, ""2023"": -0.08175112356586778, ""2024"": 0.0028197903891020726, ""2025"": 0.26742891876185304, ""2026"": 0.4409002170506098}"
coarse,m612_70_30_month_start_2_top2_majority_below_ma150_liq0_trend0_equal,6月70%+12月30%｜月初第2日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_70_30,month_start_2,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.6947988501710618,0.11148940024718113,-0.214645087221371,0.5749576850348366,0.3396174503671272,54,"{""2021"": 0.06850038558906646, ""2022"": 0.0, ""2023"": -0.08175112356586767, ""2024"": 0.0027575384767999367, ""2025"": 0.26742891876185304, ""2026"": 0.3797063092684545}"
coarse,m612_70_30_month_start_3_top2_majority_below_ma100_liq0_trend0_equal,6月70%+12月30%｜月初第3日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_70_30,month_start_3,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.412529507043478,0.1929737821605071,-0.16922832442831914,0.9115700889387762,0.3330578512396694,64,"{""2021"": 0.014316900084402784, ""2022"": 0.06887186131827261, ""2023"": -0.03885954754795784, ""2024"": 0.03772300924531846, ""2025"": 0.4380111794194885, ""2026"": 0.5757495666325458}"
coarse,m612_70_30_month_start_3_top2_majority_below_ma110_liq0_trend0_equal,6月70%+12月30%｜月初第3日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_70_30,month_start_3,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.6327627857731972,0.21403790350863194,-0.18119900319440108,0.977813639425816,0.3446280991735537,66,"{""2021"": 0.04808011877986451, ""2022"": 0.07455115948780722, ""2023"": -0.08472691311042191, ""2024"": 0.03772300924531824, ""2025"": 0.5864093056983044, ""2026"": 0.5757495666325461}"
coarse,m612_70_30_month_start_3_top2_majority_below_ma120_liq0_trend0_equal,6月70%+12月30%｜月初第3日 Top2｜2/3指数低于MA120空仓｜纯动量｜equal,m612_70_30,month_start_3,majority_below_ma120,liq0_trend0,equal,1.0,2021-07-10,1.706995538566618,0.22082021977537658,-0.16922832442831925,1.0000462057584425,0.34710743801652894,64,"{""2021"": 0.06812639480961713, ""2022"": 0.061367994249649005, ""2023"": -0.02671362446856118, ""2024"": 0.04130301232725753, ""2025"": 0.5185824402384784, ""2026"": 0.5757495666325461}"
coarse,m612_70_30_month_start_3_top2_majority_below_ma130_liq0_trend0_equal,6月70%+12月30%｜月初第3日 Top2｜2/3指数低于MA130空仓｜纯动量｜equal,m612_70_30,month_start_3,majority_below_ma130,liq0_trend0,equal,1.0,2021-07-10,1.0538680167215335,0.15511694754578786,-0.20526979894747965,0.7387966662310114,0.34628099173553717,55,"{""2021"": 0.06812639480961713, ""2022"": -0.0358395660123213, ""2023"": -0.04227783369710125, ""2024"": 0.04493786306616809, ""2025"": 0.4157590504360551, ""2026"": 0.42963660924798064}"
coarse,m612_70_30_month_start_3_top2_majority_below_ma140_liq0_trend0_equal,6月70%+12月30%｜月初第3日 Top2｜2/3指数低于MA140空仓｜纯动量｜equal,m612_70_30,month_start_3,majority_below_ma140,liq0_trend0,equal,1.0,2021-07-10,0.9488365729922859,0.1430320426688001,-0.20770990962682556,0.6890936046675153,0.34628099173553717,55,"{""2021"": 0.06812639480961713, ""2022"": -0.0358395660123213, ""2023"": -0.04227783369710125, ""2024"": 0.0417295238894968, ""2025"": 0.34749675826604975, ""2026"": 0.4296366092479804}"
coarse,m612_70_30_month_start_3_top2_majority_below_ma150_liq0_trend0_equal,6月70%+12月30%｜月初第3日 Top2｜2/3指数低于MA150空仓｜纯动量｜equal,m612_70_30,month_start_3,majority_below_ma150,liq0_trend0,equal,1.0,2021-07-10,0.8709512989861357,0.13372964252223074,-0.20563643459399927,0.6550439984115576,0.33801652892561984,55,"{""2021"": 0.06812639480961713, ""2022"": -0.024022790706902386, ""2023"": -0.042277833697101364, ""2024"": 0.03180990921927096, ""2025"": 0.34749675826604975, ""2026"": 0.3689186175819974}"
coarse,m612_70_30_month_start_4_top2_majority_below_ma100_liq0_trend0_equal,6月70%+12月30%｜月初第4日 Top2｜2/3指数低于MA100空仓｜纯动量｜equal,m612_70_30,month_start_4,majority_below_ma100,liq0_trend0,equal,1.0,2021-07-10,1.0883860129082126,0.1589806504487612,-0.19632106317310105,0.7908483888438357,0.3256198347107438,63,"{""2021"": 0.014316900084402784, ""2022"": 0.06863877886457881, ""2023"": -0.07226735902126769, ""2024"": 0.14851975569496334, ""2025"": 0.21602097426031763, ""2026"": 0.5104777623791501}"
coarse,m612_70_30_month_start_4_top2_majority_below_ma110_liq0_trend0_equal,6月70%+12月30%｜月初第4日 Top2｜2/3指数低于MA110空仓｜纯动量｜equal,m612_70_30,month_start_4,majority_below_ma110,liq0_trend0,equal,1.0,2021-07-10,1.5436482561198286,0.20569088839817318,-0.19632106317310094,0.961069207136439,0.33636363636363636,64,"{""2021"": 0.04808011877986451, ""2022"": 0.09620694616964487, ""2023"": -0.08086840877814172, ""2024"": 0.1485197556949629, ""2025"": 0.4104251643609369, ""2026"": 0.5104777623791499}"
